"","logFC","logCPM","LR","PValue","FDR"
"Bra009453",-0.653204104307395,4.68341255165799,14.3993063266996,0.000147856766126135,0.000464096841723328
"Bra019765",-0.874276141890757,5.09586097812536,14.3886044115666,0.000148699468845631,0.000466680991673529
"Bra010916",-0.6529112916808,4.9945094060839,14.3816891013316,0.000149246572866154,0.000468336875866972
"Bra001106",0.700781488600377,3.91131345029378,14.3779604207587,0.000149542407658817,0.000469203945910182
"Bra018594",0.761326911788849,4.08754362039091,14.3764904771006,0.000149659195703061,0.000469509086219471
"Bra022019",-0.761247844157557,8.3775245946191,14.3759453541791,0.000149702529438925,0.000469583736953162
"Bra028768",0.862321794728547,10.2266139341335,14.3677131936855,0.000150358471000361,0.000471537867594765
"Bra002962",-1.7507729035892,2.40716607575883,14.3676346622027,0.000150364742333622,0.000471537867594765
"Bra005845",0.805743427229171,8.90384059411466,14.3560616063358,0.000151291823913448,0.000474383261048378
"Bra023643",-1.36361774741524,1.25612572774593,14.3556589672732,0.000151324181484137,0.000474422825174765
"Bra016547",-0.757388502424359,4.63287073065271,14.3531701349262,0.000151524348024659,0.000474988415341679
"Bra039418",-0.873243866879903,3.4444521176392,14.3519458656482,0.000151622908774606,0.000475235392473771
"Bra014858",0.775209755275451,6.81588093840054,14.3488914088552,0.000151869091741759,0.00047594494079038
"Bra036793",-1.17614993979206,3.05705872254858,14.3447959876111,0.000152199806079189,0.000476919183742793
"Bra040095",-0.851254939062753,3.58386893189091,14.3398873368376,0.000152597146158505,0.00047810191771262
"Bra026471",1.56107155268376,2.93620710061294,14.3395421055327,0.000152625130848019,0.000478127267309864
"Bra021304",1.0923768555951,2.86137642583974,14.3391051494436,0.00015266055822237,0.000478175922887586
"Bra001034",1.3011060416347,7.60735235781437,14.3338458427079,0.000153087620698303,0.000479451117521894
"Bra040423",-1.40817617279338,1.5526851192984,14.3331787332848,0.000153141876749887,0.000479558549290787
"Bra026425",-0.956607451229817,4.89735326021676,14.3312551642027,0.000153298429182082,0.000479986248952859
"Bra018462",0.714401510293605,5.67632732273581,14.3309652828358,0.000153322035562626,0.000479997629635554
"Bra015704",1.00349349356819,4.0999810223183,14.3271166803235,0.000153635792202374,0.000480917247954136
"Bra003046",-0.549680808374707,6.39104764346419,14.325361431796,0.000153779103133634,0.000481303159879379
"Bra032437",1.39572572659139,1.9553904757409,14.3196501931752,0.000154246341414813,0.000482702678328596
"Bra038760",-1.31907840449246,1.1615022167175,14.3177483367565,0.000154402249984777,0.00048312767558054
"Bra004260",-0.767162022202658,3.86437937665884,14.3169050314287,0.000154471432438155,0.000483281229786334
"Bra019069",-0.567519282668826,4.67970317147557,14.3146609771571,0.00015465568057854,0.000483794693091844
"Bra018144",-1.153210264091,9.83620320327484,14.3128135373074,0.0001548075307607,0.000484206688482907
"Bra007817",1.82257981990144,1.44845377393466,14.304513362591,0.000155491617757779,0.000486283089289586
"Bra008987",0.86443676871163,3.7350401773819,14.3022742902695,0.000155676679292509,0.00048676428499859
"Bra005528",-0.795246356843656,5.21596048629067,14.3021617227199,0.000155685988964973,0.00048676428499859
"Bra102309",-1.38992216455148,1.26104612661309,14.3011502209581,0.0001557696683377,0.00048696256618474
"Bra006669",-0.811977754250405,6.13309184070075,14.2980412081224,0.0001560271539672,0.000487704073149654
"Bra014472",0.732610134803844,6.10703217602569,14.2936178408412,0.000156394232130967,0.000488787903125575
"Bra024428",0.552550317460517,5.18223606468364,14.292359581906,0.000156498808969424,0.000489051147415308
"Bra028607",0.964385301146423,4.66061780547607,14.288765587242,0.000156797902253429,0.000489922098642605
"Bra007291",0.651368528086152,4.95977716934721,14.2842412847346,0.000157175234593687,0.000491037253116425
"Bra003823",-0.97119163846388,3.10164313711079,14.2813117301866,0.000157420050633028,0.000491738172200961
"Bra034278",-1.77810400147856,2.17644423971588,14.2788439458633,0.000157626575574717,0.000492319313497435
"Bra001449",2.03012133797631,1.15787919109166,14.2746235906809,0.000157980402911275,0.000493360317511641
"Bra029828",-0.620472990906622,5.55632124406827,14.27364122624,0.000158062877351128,0.000493553747467456
"Bra020978",-0.781333317738515,4.22544795973645,14.2729432350932,0.000158121503568845,0.000493672670404472
"Bra009327",0.74783056731641,4.00005727377254,14.2684236229747,0.000158501648687164,0.000494795249324237
"Bra022003",0.787551111527573,4.72662320450156,14.268029908778,0.000158534807583318,0.000494834489020452
"Bra000603",-0.674248273159106,6.04142400372688,14.2673434783783,0.000158592635959135,0.000494922827434328
"Bra018960",0.786897644794057,4.64780438484123,14.2672051190763,0.000158604294620088,0.000494922827434328
"Bra020008",-0.856186963317428,3.67718271322122,14.2664106171726,0.000158671258967248,0.000495067511102017
"Bra010937",-0.657035634882085,5.28863719892271,14.2599824446149,0.000159214103666192,0.000496684670220759
"Bra039455",0.947969370817843,4.2054084215869,14.2597839333739,0.000159230897231045,0.000496684670220759
"Bra004400",0.686181957332185,5.91995414792603,14.2552252971486,0.000159617037914769,0.000497824537924157
"Bra000356",0.579454596672422,5.92744748581044,14.2499952506681,0.000160061212346135,0.000499145085964319
"Bra039578",0.76010987299944,7.99857104548421,14.2494941533793,0.000160103834543127,0.000499178191719727
"Bra017489",-0.799932830230919,4.15011387859001,14.2493820927702,0.000160113367727693,0.000499178191719727
"Bra004187",0.839521149100568,3.77718558904145,14.2472970035157,0.000160290854090511,0.00049966671688863
"Bra020055",1.13048783415434,1.99391177297528,14.2432335847536,0.000160637308750809,0.000500681763521845
"Bra015086",0.612716334712222,4.82805705398489,14.2403687538289,0.000160882022750617,0.000501379478058654
"Bra009521",-0.732792727313388,7.25036452123226,14.2367595289164,0.000161190857431493,0.000502276814146053
"Bra005294",0.871436066582067,4.12727258905466,14.2291164816965,0.000161846831114893,0.000504255475630716
"Bra003703",0.607862968993,5.8065095181793,14.228487525187,0.000161900931632347,0.000504358650790903
"Bra002084",-1.06438398625288,2.72055555690956,14.2257651721001,0.000162135308491054,0.000505023328703212
"Bra019172",0.73728349100947,4.41765967745725,14.2245037996109,0.00016224402025249,0.000505296460120298
"Bra016224",1.03611734141857,7.44875431486728,14.2233738068334,0.00016234147135032,0.000505534454837209
"Bra024363",1.23012672496232,1.83449718666162,14.2224021949573,0.000162425310738905,0.000505730006257137
"Bra012385",0.72342898679338,3.62994114196183,14.220812119976,0.00016256261075503,0.000506091941306527
"Bra030134",0.818150549717242,3.64851978874985,14.21845014354,0.000162766778824685,0.000506661930096162
"Bra034082",0.871725359507371,4.47836088205082,14.2178760141398,0.000162816445286779,0.000506750899510807
"Bra033167",0.856637294498487,2.99705289645734,14.2099682745538,0.000163502078438962,0.000508818976201218
"Bra012765",1.45476797198831,1.85972223779523,14.2088764187693,0.000163596974957929,0.000509048381167642
"Bra013176",1.59163760807653,7.66775000771736,14.2057693750681,0.000163867321229307,0.000509823585556655
"Bra017026",-0.778000358477436,5.4672284576851,14.2046726156987,0.000163962858511341,0.000510054794390574
"Bra0158211",-1.81108272737159,1.36235610458342,14.20113315631,0.000164271559009996,0.000510948964571793
"Bra021210",0.837312015681421,3.03712060868547,14.2006934596669,0.000164309948817537,0.000511002239891393
"Bra037120",-0.654396912454785,4.4191089790399,14.1995768738802,0.000164407478263221,0.000511239401291014
"Bra000956",1.35284429584537,1.5019373031613,14.197982502625,0.000164546841489098,0.000511606570290942
"Bra023366",0.884864289476845,4.07352528151572,14.197026397893,0.000164630471203125,0.000511800380920437
"Bra031686",0.58669409014121,4.51486276158721,14.1803500104633,0.00016609604562682,0.000516289751758277
"Bra102105",0.862060407404227,6.00975635161704,14.1705203890278,0.000166966052172281,0.000518926949167024
"Bra020532",0.530052134104437,4.92093584756128,14.1700972694632,0.00016700360477567,0.000518976549932565
"Bra030570",0.777747305513771,8.02153790464838,14.1654801304619,0.000167413937226879,0.000520184430163001
"Bra035048",0.716162054019575,6.7534625142227,14.1589590476783,0.000167995206585977,0.00052192306037841
"Bra009117",1.04570666214092,2.73235336828341,14.1583443937833,0.000168050099666013,0.00052202612063758
"Bra011671",-2.40678360703511,8.52634075344491,14.1573735116868,0.000168136843330156,0.00052222808123507
"Bra035334",-2.28507737101704,4.66533122919594,14.1566760901396,0.000168199182434364,0.000522354199590063
"Bra026483",-0.894517530433013,4.92066852956258,14.1545615057149,0.000168388337128284,0.000522874069062168
"Bra010077",-1.50525102070861,1.27540277654438,14.1539049900815,0.000168447107612472,0.000522988991649419
"Bra027625",0.968242623802544,3.08142203476354,14.151806914703,0.000168635063316982,0.000523504922728023
"Bra008589",-1.43005238289314,3.06086416365952,14.149543448381,0.000168838072402698,0.000524067445709214
"Bra004933",-0.693629102822921,5.45136630252394,14.1435460765286,0.000169377164391225,0.000525672878225554
"Bra039861",0.649634511217944,6.08403791059705,14.1431338042012,0.000169414286361258,0.000525720201214524
"Bra013905",0.750252048822737,6.86925494591797,14.1360752173961,0.000170051130780871,0.000527628308441447
"Bra037524",-1.11784576599052,4.31465963828433,14.1345897638413,0.00017018545913399,0.000527976936210962
"Bra028746",-1.17412726206048,2.5480936105974,14.1220497133966,0.000171323713341095,0.00053143961363447
"Bra030792",0.823384186582331,6.57287007942039,14.1207400580589,0.000171443031448326,0.00053174110437851
"Bra015609",-0.879945698021067,2.98484626844749,14.1198472188825,0.000171524422870874,0.000531924900552074
"Bra026755",4.01570230994784,0.64721281862326,14.1188444798081,0.000171615879191728,0.000532095231945939
"Bra022612",1.39450836267699,1.75152257312042,14.1187595626072,0.000171623626447737,0.000532095231945939
"Bra031492",1.3930880473318,1.95676948655205,14.1029211601719,0.000173074789662427,0.000536525150876663
"Bra026131",0.755112347436155,4.42295368391839,14.0995134274725,0.000173388628666058,0.000537428720835701
"Bra014136",-0.685606866199393,7.61792859150199,14.0940070044176,0.00017389696079023,0.000538934823421325
"Bra027517",0.606443147990146,6.8235237869649,14.0930637729623,0.000173984186808041,0.00053913562993095
"Bra015456",-0.535841913617824,5.42946880790999,14.0859191743437,0.000174646321448374,0.000541117660137969
"Bra034532",-1.00851106042126,2.18629942252554,14.081587678926,0.000175048983422112,0.000542295342558266
"Bra038821",0.749393853603452,3.90567125158271,14.0776306295183,0.000175417653626436,0.000543367429727769
"Bra018463",0.919571592115722,5.87394405288665,14.0768427072486,0.00017549115604604,0.000543525057269397
"Bra032735",0.604364132438327,6.92806412949226,14.0731748666524,0.000175833724152794,0.000544515877630234
"Bra010666",-0.701983131321307,4.2847943115435,14.0721478426817,0.000175929766540178,0.000544676605389388
"Bra028669",0.754698832350673,5.31221526468796,14.0721351752233,0.000175930951470326,0.000544676605389388
"Bra039428",0.73226108526111,6.67542493391537,14.0591633057422,0.000177148585286463,0.000548375721119893
"Bra027421",0.839739829653337,5.57133601072872,14.0533770648674,0.000177694458034144,0.000549994668949469
"Bra040087",-0.729621710629576,4.02942233886582,14.0500657441796,0.000178007609224364,0.000550892979667573
"Bra017724",-0.713727712561639,4.43539395543138,14.0308086423053,0.000179839798859784,0.000556491531581827
"Bra014216",0.718340515013774,4.94226334209636,14.0265728803697,0.000180245346276231,0.000557674646292859
"Bra018781",1.25135700856294,2.55705820878698,14.023407410022,0.000180549021367845,0.000558516332976305
"Bra018251",1.29450806684528,2.40450224168673,14.023252829881,0.000180563863993754,0.000558516332976305
"Bra040136",-0.80616550574577,3.98020549881406,14.0201122862571,0.000180865682038637,0.000559377918172255
"Bra037730",-0.740720211822569,7.73879244217969,14.0193106629009,0.000180942802430551,0.00055954443047039
"Bra027543",0.623297557952476,6.52301868835947,14.0182534176684,0.000181044565646641,0.000559787095169351
"Bra014985",0.697427378801804,3.91965924246197,14.0173027181534,0.00018113612272408,0.000559998144269429
"Bra010227",0.667166169613688,6.10694880920736,14.0138785394621,0.000181466274783156,0.000560946681432587
"Bra001874",-1.57305797293882,1.70059691685107,14.0098950363242,0.000181851118540539,0.000562064015303924
"Bra006873",-0.667693395390932,5.71419044953067,14.009357621727,0.00018190310072738,0.000562110484981386
"Bra014420",-0.912010706245376,3.7855294906817,14.0092560229935,0.000181912929690656,0.000562110484981386
"Bra001213",0.654914765800319,6.35705591551603,14.0013990679034,0.000182674657462389,0.000564391659268679
"Bra012530",0.761338951001263,5.38144687400889,14.0007893107768,0.00018273390727628,0.000564502150061453
"Bra006850",-2.71747867047784,7.49753015624569,13.9999273944486,0.00018281769230313,0.000564688396968695
"Bra019835",1.29831963192817,1.74851876242105,13.9991849673185,0.000182889893063176,0.000564838819054275
"Bra024991",0.518010271905366,5.10243438711077,13.9973152725849,0.000183071847446621,0.000565328123028663
"Bra021645",-0.702691973913058,4.18812218192525,13.9969159778299,0.000183110729514823,0.000565375548967017
"Bra025783",-0.796636335335898,5.21610055036053,13.9924018019961,0.000183550884798372,0.000566661781020432
"Bra039269",-0.595010446251883,5.54736751000538,13.9911234446893,0.000183675724714584,0.000566974360106641
"Bra031034",0.77776199598476,6.86212697321115,13.9898631412507,0.000183798885276987,0.000567281675709144
"Bra012995",0.842256609065323,4.92644977160832,13.9837422610662,0.000184398219806974,0.000569058399440268
"Bra002533",-1.38569586170795,2.45203198156937,13.9828638984447,0.000184484387278137,0.000569251221445981
"Bra029373",-0.556799161419748,5.53432385611308,13.9825671869015,0.000184513503877196,0.000569267978457576
"Bra020377",-0.707566695657343,4.76438588943381,13.980442980653,0.000184722089588969,0.000569838364931494
"Bra014882",-0.572824490118819,4.72935240854823,13.9800370604728,0.000184761975805924,0.000569888260590294
"Bra007418",0.638441665337004,4.26667663013425,13.975709811088,0.000185187716227588,0.000571128137022182
"Bra026334",-0.894498622612664,3.20280716634445,13.9717938252007,0.000185573845830405,0.000572245549228631
"Bra034559",0.571597695282234,5.21733129334808,13.9682259186901,0.000185926359645988,0.00057325902857366
"Bra025239",0.765360846134917,3.89105277234328,13.9657099762071,0.000186175343499942,0.000573953079230067
"Bra005919",2.362907718087,5.7584568691496,13.9618505829569,0.000186557931472185,0.000575058782224253
"Bra025545",1.76278105083669,1.80822708620395,13.9589283371158,0.000186848145258195,0.000575879497709087
"Bra039150",0.720378566503212,6.42750364967501,13.95646757726,0.000187092880679866,0.000576559853091409
"Bra033896",-0.635793184089073,5.87627676217248,13.954573509513,0.00018728147551336,0.000577066281131858
"Bra010224",0.69251300960334,3.97322312113318,13.9543350108612,0.000187305236710894,0.000577066281131858
"Bra005235",0.843744402103588,4.08858266427047,13.9517555976657,0.000187562413177429,0.000577784547334828
"Bra028777",0.719994877661333,4.02529862337705,13.9501047236439,0.000187727197707654,0.000578218053275119
